,证券代码,证券内部编码,证券简称,机构编码,机构类型,报告日期,报告类型,报告期名称,证券类型编码,公告日期,更新日期,货币资金,同业存放,应付账款,应收账款,预提费用,预收款项,代理买卖证券款,代理承销证券款,摊销费用-金融资产,摊销费用-金融负债,摊销费用-非金融资产,摊销费用-非金融负债,指定为以公允价值计量且其变动计入当期损益的金融资产,指定为以公允价值计量且其变动计入当期损益的金融负债,资产总额,其他资产,分配股利、利润或偿付利息所支付的现金,可供出售金融资产,应付债券,拆入资金,买入返售金融资产,资本公积,在建工程,消耗性生物资产,合同资产,合同负债,外币报表折算差额,应付投资款,流动资产合计,流动资产其他项目,流动负债合计,流动负债其他项目,递延收益,一年内递延收益,递延所得税资产,递延所得税负债,衍生金融资产,衍生金融负债,开发支出,持有待售的资产,持有待售的负债,应付股利,应收股利,所有者权益合计,所有者权益其他项目,出口退税,应付手续费及佣金,融资租赁负债,融资租赁资产,固定资产,固定资产清理,以后按公允价值计量且其变动计入其他综合收益的金融资产,以后按公允价值计量且其变动计入其他综合收益的非金融资产,以公允价值计量且其变动计入当期损益的金融资产,以公允价值计量且其变动计入当期损益的金融负债,一般风险准备,商誉,持有至到期投资,持有待售的资产,持有待售的负债,保险合同准备金,无形资产,应付利息,应收利息,内部应付款,内部应收款,存货,投资性房地产,租赁负债,拆出资金,负债合计,负债和所有者权益合计,负债和所有者权益其他项目,负债其他项目,发放贷款及垫款,拆出资金,长期股权投资,长期借款,长期应付款,长期待摊费用,长期应收款,长期应付职工薪酬,少数股东权益,货币资金,一年内到期的非流动资产,非流动资产合计,非流动资产其他项目,一年内到期的非流动负债,非流动负债合计,非流动负债其他项目,应付账款,应收账款,应付票据,应收票据,油气资产,其他综合收益,其他债权投资,其他流动资产,其他流动负债,其他权益工具投资,其他权益工具,其他权益工具,其他非流动资产,其他非流动金融资产,其他非流动负债,其他应付款,其他应收款,归属于母公司股东权益,归属于母公司的其他权益工具,永续债,应付永续债,预计流动负债,预计负债,优先股,应付优先股,预收保费,预付款项,生产性生物资产,工程物资,应收保费返还款,应付分保账款,应收分保账款,卖出回购金融资产款,结算备付金,股本,应付短期债券,应付短期融资款,短期借款,专项应付款,专项储备,应付职工薪酬,应收补贴款,盈余公积,应交税费,资产总计,流动资产合计,流动负债合计,所有者权益合计,负债和所有者权益总计,负债合计,非流动资产合计,非流动负债合计,其他应付款合计,其他应收款合计,归属于母公司股东权益合计,交易性金融资产,交易性金融资产（不公允价值变动计入当期损益）,交易性金融负债,交易性金融负债（不公允价值变动计入当期损益）,库存股,未分配利润,未确认投资损失,使用权资产,同业存放款项,应付账款,应收账款,预提费用,预收款项,代理买卖证券款,代理承销证券款,摊销交易性金融资产损失,摊销交易性金融负债费用,摊销非交易性金融资产损失,摊销非交易性金融负债费用,应收款项类投资,应付款项类投资,资产总额,其他资产,分配股利、利润或偿付利息所支付的现金,可供出售金融资产,应付债券,借款,买入返售金融资产款,资本公积,在建工程,消耗性生物资产,合同资产,合同负债,外币报表折算差额,债权投资,流动资产合计,其他流动资产,流动负债合计,其他流动负债,一年内的递延收益,递延收益,递延所得税资产,递延所得税负债,衍生金融资产,衍生金融负债,研发费用同比增长率,持有待售资产减值准备同比增长率,持有待售负债减值准备同比增长率,应付股利同比增长率,应收股利同比增长率,股东权益同比增长率,其他股东权益同比增长率,出口退税同比增长率,应付手续费及佣金同比增长率,融资租赁资产同比增长率,融资租赁负债同比增长率,固定资产处置收益同比增长率,固定资产同比增长率,以公允价值计量且其变动计入其他综合收益的金融资产同比增长率,以公允价值计量且其变动计入其他综合收益的非流动金融资产同比增长率,以公允价值计量且其变动计入当期损益的金融资产同比增长率,以公允价值计量且其变动计入当期损益的金融负债同比增长率,一般风险准备同比增长率,商誉同比增长率,持有至到期投资同比增长率,持有待售资产同比增长率,持有待售负债同比增长率,保险合同准备金同比增长率,无形资产同比增长率,应付利息同比增长率,应收利息同比增长率,内部应付款同比增长率,内部应收款同比增长率,存货同比增长率,投资性房地产同比增长率,租赁负债同比增长率,拆出资金同比增长率,负债总额同比增长率,负债和股东权益总额同比增长率,其他负债和股东权益同比增长率,其他负债同比增长率,发放贷款及垫款同比增长率,拆入资金同比增长率,长期股权投资同比增长率,长期借款同比增长率,长期应付款同比增长率,长期待摊费用同比增长率,长期应收款同比增长率,长期员工薪酬应付款同比增长率,少数股东权益同比增长率,货币资金同比增长率,一年内到期的非流动资产同比增长率,非流动资产总额同比增长率,其他非流动资产同比增长率,一年内到期的非流动负债同比增长率,非流动负债总额同比增长率,其他非流动负债同比增长率,应付票据同比增长率,应收票据同比增长率,应付账款同比增长率,应收账款同比增长率,油气资产同比增长率,其他综合收益同比增长率,其他债权投资同比增长率,其他流动资产同比增长率,其他流动负债同比增长率,其他权益工具投资同比增长率,其他权益工具及其他股东权益同比增长率,其他权益工具同比增长率,其他非流动资产同比增长率,其他非流动金融资产同比增长率,其他非流动负债同比增长率,其他应付款同比增长率,其他应收款同比增长率,归属于母公司股东权益同比增长率,归属于母公司其他权益工具及其他股东权益同比增长率,永续债应付款同比增长率,永续债同比增长率,预计流动负债同比增长率,预计负债同比增长率,应付优先股同比增长率,优先股同比增长率,预收保费同比增长率,预付款项同比增长率,生产性生物资产同比增长率,工程物资同比增长率,应收款项类投资收益同比增长率,应付分保账款同比增长率,应收分保账款同比增长率,卖出回购金融资产同比增长率,结算备付金同比增长率,股本同比增长率,应付短期债券同比增长率,应付短期融资款同比增长率,短期借款同比增长率,专项应付款同比增长率,专项储备同比增长率,应付职工薪酬同比增长率,应收补贴款同比增长率,盈余公积同比增长率,应交税费同比增长率,资产总额同比增长率,流动资产合计同比增长率,流动负债合计同比增长率,所有者权益合计同比增长率,TOTAL_LIAB_EQUITY_YOY,负债合计同比增长率,非流动资产合计同比增长率,非流动负债合计同比增长率,其他应付款合计同比增长率,其他应收款合计同比增长率,归属于母公司所有者权益同比增长率,交易性金融资产（不公允价值计量且其变动计入当期损益）同比增长率,交易性金融资产同比增长率,交易性金融负债（不公允价值计量且其变动计入当期损益）同比增长率,交易性金融负债同比增长率,减：库存股同比增长率,未分配利润同比增长率,未确认的投资损失同比增长率,使用权资产同比增长率,审计意见类型,其他审计结果类型,上市状态
31,600600.SH,600600,青岛啤酒,10002658,通用,2015-06-30 00:00:00,中报,2015中报,058001001,2015-08-31 00:00:00,2015-08-31 00:00:00,CNY,,3863921889.0,371147787.0,,647086762,,,,,,,,,0.0,,,608642,,,,4073746292.0,715837378.0,,,,,,0.0,,0.0,,1733755597.0,,868138744.0,145065472.0,,,,,,609080187.0,15310781.0,0.0,,,,,,9478022511.0,19457579,,,,,66981927.0,1307103982.0,,,,,2798549890.0,825840.0,136394321.0,,,2009584781.0,7855468.0,,,0.0,,,,,,1540705013.0,2376255.0,,37004946.0,,512067461.0,-165215698.0,9654346443.0,,0.0,,1431387.0,0.0,,3968338665.0,418857787.0,104416776.0,47710000.0,,9939278.0,,761231203.0,,,,,142682754,,,4907646110.0,522235114.0,0.0,,,,,,,,,119100360.0,,,,,,,,1350982795.0,,,348622070.0,196207372,,950592963.0,,1216339469.0,722559305.0,30553027697,13637060790,12156183289,15807372251.0,30553027697,14745655446.0,16915966907.0,2589472157,5517552137.0,673940216.0,15972587949.0,,,,,,9254598188.0,,,,9.0717458648,-6.1850209701,,5.068720067,,,,,,,,,,,,-39.6572817709,,,,-0.0463092158,16.4596175228,,,,,,,,,,,31.6905680915,6.0407757922,-11.0557941175,,,,,,-1.21030974,,,,,,,,202.7477857841,6.4756312442,,,,,,21.0364962066,,,,,4.0373568681,-1.7465378575,-25.1489115749,,,-4.7333294181,3.9397087692,,,,,,,,,1.6479869212,-49.3117829139,,22.9289114073,,,-1.7255352291,-3.0539785002,,,,-17.5611731139,,,8.3829825072,-8.5051994129,-12.1463809998,-23.2678410713,,,,177.9851078322,,,,,-27.5458106992,,,-7.9938292568,96.6154471055,,,,,,,,,,-20.3376176538,,,,,,,,0.0,,,9.6373932529,-58.7711291941,,7.2332883154,,14.8065043145,-3.9293106625,4.4210915799,1.7928118114,-0.2528202262,7.8756327099,4.4210915799,0.9553826142,6.6408307735,7.0420510255,-7.2902030069,50.489065189,7.8082140852,,,,,,11.4711815133,,,,,0
32,600600.SH,600600,青岛啤酒,10002658,通用,2015-03-31 00:00:00,一季报,2015一季报,058001001,2015-04-30 00:00:00,2015-04-30 00:00:00,CNY,,3104489872.0,195530139.0,,964377374,,,,,,,,,0.0,,,308642,,,,4077550703.0,797494524.0,,,,,,0.0,,0.0,0.0,1550590802.0,,751557408.0,150879005.0,,,,,,48608000.0,,0.0,0.0,,,,,9416381383.0,17700788,,,,,66981927.0,1307103982.0,,,,,2767892821.0,6395538.0,132569132.0,,,2128099640.0,7936580.0,,,0.0,,,,,,1517505679.0,2297126.0,,34665312.0,,510856885.0,-172533719.0,7929519908.0,,0.0,0.0,1387095.0,0.0,0.0,3160978368.0,310780139.0,56488496.0,115250000.0,,9119349.0,,880365686.0,,,0.0,0.0,119567707,,,4434182179.0,327424002.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,223135586.0,,,,,,,,1350982795.0,,,377352100.0,339422397,,813880660.0,,1216339469.0,575571483.0,28670008919,11931894093,10382732797,15733229907.0,28670008919,12936779012.0,16738114826.0,2554046215,4489185717.0,459993134.0,15905763626.0,,,,,,9184789383.0,,,,1.9454664084,-18.9915320877,,9.0924043801,,,,,,,,,,,,,,,,-0.0304730298,31.077544795,,,,,,,,,,,,1.6438347579,-10.8871854036,,,,,,2015.6274305581,,,,,,,,147.6313160487,8.3008032316,,,,,,21.0364962066,,,,,3.6935290274,90.0406287245,-30.1291906916,,,-3.9933886158,4.5917096569,,,,,,,,,4.6661767862,-51.341642999,,42.3953320548,,,-12.291397582,-4.6929435662,,,,-99.9239138439,,,0.434895989,-2.6454259535,-44.6436981385,48.0315971999,,,,202.2656299696,,,,,-39.726279066,,,-6.1021855435,-81.7791866723,,,,,,,,,,44.7022100733,,,,,,,,0.0,,,2025.026073449,-28.1531840771,,5.7619417263,,14.8065043145,1.9138246846,-0.3371371888,-10.2053972509,-13.001795591,8.8718675453,-0.3371371888,-9.633172967,8.1342910641,7.2485342247,-5.0512960271,-76.8465187248,8.9078423587,,,,,,13.5160498896,,,,,0
33,600600.SH,600600,青岛啤酒,10002658,通用,2014-12-31 00:00:00,年报,2014年报,058001001,2015-03-31 00:00:00,2016-03-29 00:00:00,CNY,,2494168939.0,125421629.0,,787924958,,,,,,,,,0.0,,,308642,,,,4079399151.0,1051916065.0,,,,,,0.0,,0.0,0.0,1511117533.0,,718786072.0,158467740.0,,,,,,,,0.0,0.0,,,,,9118776190.0,17965978,,,,,66981927.0,1307103982.0,,,,,2780584276.0,4739860.0,171660445.0,,,2486827106.0,10960292.0,,,0.0,,,,,,1536262375.0,2784731.0,,32574517.0,,491150976.0,-100279746.0,6388650779.0,,0.0,0.0,1561421.0,0.0,0.0,2585917064.0,167021629.0,91748125.0,41600000.0,,10040344.0,,782631150.0,,,0.0,0.0,76626751,,,4299312050.0,163583950.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,191672927.0,,,,,,,,1350982795.0,,,432952595.0,324837574,,866668648.0,,1216339469.0,249195538.0,27003913126,10352047986,9228272134,15287282438.0,27003913126,11716630688.0,16651865140.0,2488358554,4304051910.0,335244395.0,15387562184.0,,,,,,8663818498.0,,,,-7.8646570071,-17.6443786524,,-19.6402984421,,,,,,,,,,,,-76.4150928978,,,,0.0,107.632392753,,,,,,,,,,,19.8559168072,2.6599387036,-8.7930954669,,,,,,,,,,,,,,234.6393086372,4.3301198814,,,,,-16.9394151227,21.0364962066,,,,,9.7731624887,294.0265801224,-8.9147878825,,,-1.88296907,38.3004239249,,,,,,,,,20.9047331123,-42.9509675098,,51.3328358052,,0.7900007784,31.8233026856,-25.1188422194,,,,-99.9131176553,,,-9.1210970109,-29.5424166714,-33.6998018295,-50.9202453988,,-60.1462772043,,67.6359965506,,,,,-65.739652553,,,1.5909936062,-10.8026208739,,,,,,,,,,44.8276578324,,,,,,,,0.0,,,328.3262008718,-27.9636529785,,5.2654689055,,14.8065043145,-24.9486461252,-1.3190395448,-15.6614094701,-16.9652977515,10.1907547104,-1.3190395448,-13.1547905014,10.3468515794,4.6565698402,1.6496011766,-9.8458451393,9.7499902594,,,,,,16.6864243387,,,标准无保留意见,,0
34,600600.SH,600600,青岛啤酒,10002658,通用,2014-09-30 00:00:00,三季报,2014三季报,058001001,2014-10-31 00:00:00,2014-10-31 00:00:00,CNY,,3363375972.0,204639343.0,,515775253,,,,,,,,,0.0,,,308642,,,,4075633686.0,764527075.0,,,,,,0.0,,0.0,0.0,1366928891.0,,771695264.0,157988107.0,,,,,,8600000.0,,0.0,0.0,,,,,8992494445.0,5061505,,,,,,1079925496.0,,,,,2649173157.0,3071534.0,158163112.0,,,2050323064.0,14702924.0,,,0.0,,,,,,1545841537.0,4127372.0,,31162252.0,,,-156051987.0,9162928402.0,,0.0,0.0,1604465.0,0.0,0.0,3461830317.0,321233343.0,98454345.0,116594000.0,,,,344038824.0,,,,,442781508,,446399428.0,5053913740.0,225799767.0,0.0,26907917.0,,,,,,,,126876526.0,,,,,,,,1350982795.0,,,331861978.0,488550448,,888378355.0,,1059469127.0,524001203.0,28687036843,12389363038,10789036845,15434005752.0,28687036843,13253031091.0,16297673805.0,2463994246,5065585274.0,383962879.0,15590057739.0,,,,,,9077064214.0,,,,-3.3193432476,32.7605729468,,-16.180493099,,,,,,,,,,,,,,,,-0.3550588651,-19.7816638724,,,,,,,,,,,,-1.6479365969,-11.8608966749,,,,,,,,,,,,,,-92.9870366925,13.4632400176,,,,,,0.0,,,,,7.6168518487,-7.757863694,19.7655352572,,,0.5257844366,110.841342038,,,,,,,,,16.7223108229,-32.6766349116,,104.598860921,,,-52.4331552983,-14.4402833016,,,,-99.4856345265,,,-3.5957757309,17.7075664196,-12.1742828854,-1.8290765193,,,,173.7028666145,,,,,33.0358070162,,-61.2979766662,-1.2188446363,-27.4769397548,,,,,,,,,,69.3555840913,,,,,,,,0.0,,,284.0937679497,49.8474964581,,-15.8560528063,,14.2090750606,-13.0356137529,0.191315751,-9.3412194921,-5.2143158471,9.3119470604,0.191315751,-8.6818355043,8.8955819555,-21.2899303265,-1.0551159295,-13.4067179059,9.6223545466,,,,,,15.9437428181,,,,,0
35,600600.SH,600600,青岛啤酒,10002658,通用,2014-06-30 00:00:00,中报,2014中报,058001001,2014-08-29 00:00:00,2014-08-29 00:00:00,CNY,,3542550693.0,395616767.0,,615870034,,,,,,,,,0.0,,,1008642.0,,,,4075633686.0,614665747.0,,,,,,0.0,,0.0,0.0,1316537412.0,,818683886.0,163097158.0,,,,,,616542258.0,,0.0,0.0,,,,,8901588467.0,6426993,,,,,,1079925496.0,,,,,2689947125.0,840520.0,182220892.0,,,2109431104.0,7557716.0,,,0.0,,,,,,1515726046.0,4687983.0,,30102720.0,,,-162413201.0,9958476164.0,,0.0,0.0,1736302.0,0.0,0.0,3661403823.0,457794087.0,118853130.0,62177320.0,,,,273838843.0,,,,,196928232,,458896169.0,5334040174.0,265612454.0,0.0,27423537.0,,,,,,,,149506400.0,,,,,,,,1350982795.0,,,317977343.0,475898001,,886471895.0,,1059469127.0,752112127.0,29259441014,13396879944,12186994476,14653329815.0,29259441014,14606111199.0,15862561070.0,2419116723,5951422952.0,447833346.0,14815743016.0,,,,,,8302233871.0,,,,5.6174464206,43.986693209,,32.5729409771,,,,,,,,,,,,,,,,-0.3550588651,-28.84600539,,,,,,,,,,,,14.6513465851,-11.9249434942,,,,,,14.0914340808,,,,,,,,-45.5861211693,14.5888775713,,,,,,0.0,,,,,7.0621115911,-33.3331218234,130.4450081002,,,5.3889776139,6.9085642806,,,,,,,,,14.6987287498,-23.9631713117,,224.8075284661,,,-55.6168155406,-0.843732601,,,,-99.4458290652,,,5.7593356814,30.9771460182,10.1708322241,-16.8339422453,,,,73.9703319358,,,,,-33.4901592246,,-59.0706955872,14.3730091629,26.7623145616,,,,,,,,,,30.8905274553,,,,,,,,0.0,,,165.0714555187,132.0861413546,,-13.9915317287,,14.2090750606,11.1385531022,6.0935805779,3.1756182342,8.1113556033,9.7937691746,6.0935805779,2.6238466152,8.6896797007,-18.2740930526,14.3322228776,40.5587798581,10.1493244788,,,,,,17.6147786346,,,,,0
36,600600.SH,600600,青岛啤酒,10002658,通用,2014-03-31 00:00:00,一季报,2014一季报,058001001,2014-04-30 00:00:00,2014-04-30 00:00:00,CNY,,3045245641.0,241370000.0,,884000476,,,,,,,,,0.0,,,,,,,4078793635.0,608414298.0,,,,24364955.0,,0.0,,0.0,,,,739402847.0,169312355.0,,,,,,2297569.0,,0.0,,,,,,8694655166.0,7148041,,,,,,1079925496.0,,,,,2669301399.0,3365353.0,189734645.0,,,2216617803.0,7588154.0,,,0.0,,,,,,1449852976.0,4720928.0,,24344416.0,,,-153648207.0,8319971474.0,,0.0,,1823058322.0,0.0,,3147290926.0,319225000.0,102045285.0,77855000.0,,,,291255637.0,,,,,198374524,,1734969229.0,4722348656.0,1796977973.0,0.0,,,,,,,,,154203302.0,,,,,,,,1350982795.0,,,17757528.0,472425107,,769540202.0,,1059469127.0,564762911.0,28766993151,13287985834,11934421943,14451143589.0,28766993151,14315849562.0,15479007317.0,2381427619,4728011578.0,1986712618.0,14604791796.0,,,,,,8091181284.0,,,,34.7531813346,19.0261116571,,26.4802959715,,,,,,,,,,,,,,,,2.8455829698,-21.8477768968,,,,22.887915221,,,,,,,,34.9139381846,-1.7432094177,,,,,,119.5495999969,,,,,,,,-34.9942592839,3.2725542571,,,,,,-0.1626556838,,,,,6.1209261007,-34.2757893109,100.6541388987,,,2.3355492497,5.9631256365,,,,,,,,,767.7438802381,-98.9514645132,,190.9855544827,,,-145.5464024218,-0.8476952276,,,,66995.0968780984,,,34.2324352946,3.7992829956,20.3529581683,-25.6777051559,,,,65.6858860736,,,,,-23.6622226012,,25.3140086363,28.6272548498,1264.4253201689,,,,,,,,,,18.5659717427,,,,,,,,0.0,,,-87.5185466057,149.1050120455,,-8.0895403278,,14.2090750606,-2.554407035,14.1866311893,16.5942398849,44.0847330135,8.7036307265,14.1866311893,20.3125354059,12.1977492524,-34.1413032466,28.5655445601,778.0652913483,12.7197186257,,,,,,20.9023947536,,,,,0
37,600600.SH,600600,青岛啤酒,10002658,通用,2013-12-31 00:00:00,年报,2013年报,058001001,2014-03-26 00:00:00,2015-03-31 00:00:00,CNY,,2707070770.0,152292736.0,,980497616,,,,,,,,,0.0,,,1308642.0,,,,4079399151.0,506624256.0,,,,25798505.0,,0.0,,0.0,0.0,1260778419.0,,700162187.0,173745333.0,,,,,,1020000.0,,0.0,0.0,,,,,8740310277.0,5368759,,,,,80642253.0,1079925496.0,,,,,2533027393.0,1202929.0,188461377.0,,,2534551935.0,7924988.0,,,0.0,,,,,,1270638738.0,4881294.0,,21525082.0,,487301292.0,-147088008.0,8531720086.0,,0.0,0.0,1797167198.0,0.0,0.0,2845453652.0,237052736.0,138382882.0,84760000.0,,25192989.0,,466863422.0,,,0.0,0.0,223660169,,1748079711.0,4231981495.0,183395467.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,132345527.0,,,,,,,,1350982795.0,,,101080110.0,450935656,,823317140.0,,1059469127.0,332033368.0,27364866537,12274390550,11113753508,13873471035.0,27364866537,13491395502.0,15090475987.0,2377641994,4234204424.0,371856844.0,14020559043.0,,,,,,7424872728.0,,,,35.8015689933,84.1841118182,,49.3717289454,,,,,,,,,,,,0.0,,,,2.8608508519,-25.308092133,,,,35.5992599426,,,,,,,-8.7194290946,44.2594802182,-2.7034196027,,,,,,-7.4049698113,,,,,,,,-45.8633955894,4.7535311981,,,,,56.8177377841,-0.1626556838,,,,,-0.5321697946,-30.6697935302,194.4874526776,,,7.3935911464,9.2660659621,,,,,,,,,681.6030653949,-98.9212266716,,234.9970601299,,,-146.6238712331,19.8570215151,,,,64400.5725553166,,,37.1114693922,64.067303957,69.0002644497,37.1521035599,,32.4166134488,,64.2067254313,,,,,14.1646499857,,,31.6904640134,110.0945082069,,,,,,,,,,58.0451076101,,,,,,,,0.0,,,-31.5257297278,275.5806211759,,-7.1414079242,,14.2090750606,-5.367601343,15.653372319,21.0237496471,51.4955957214,8.5269763416,15.653372319,24.028304763,11.624435374,-32.8662728505,31.6434347136,145.7935353927,12.4527741784,,,,,,20.6722769049,,,标准无保留意见,,0
38,600600.SH,600600,青岛啤酒,10002658,通用,2013-09-30 00:00:00,三季报,2013三季报,058001001,2013-10-31 00:00:00,2013-10-31 00:00:00,CNY,,3478850977.0,154141654.0,,615340357,,,,,,,,,0.0,,,,1465631264.0,,,4090156148.0,953057757.0,,,,23955859.0,,0.0,,0.0,,,,784625393.0,179248598.0,,,,,,,,0.0,,,,,,7925469468.0,72173556,,,,,,1079925496.0,,,,,2461671301.0,3329860.0,132060623.0,,,2039599169.0,6973454.0,,,0.0,,,,,,1324375371.0,6130668.0,,15230902.0,10000000.0,,-102374045.0,10709395444.0,,0.0,,311930929.0,0.0,,3590952931.0,272907981.0,112101954.0,118766327.0,,,,125697925.0,,,,,332828821,,1153426590.0,5116273161.0,311348923.0,0.0,,,,,,,,,74917238.0,,,,,,,,1350982795.0,,,86401292.0,326031772,,1055784028.0,,927657567.0,602546888.0,28632258822,13665927303,11382559446,14119230484.0,28632258822,14513028338.0,14966331519.0,3130468892,5119603021.0,443409546.0,14221604529.0,,,,,,7828852160.0,,,,39.5065543418,29.9541453279,,25.1788338928,,,,,,,,,,,,,5.6409968879,,,1.7973704623,96.1228695857,,,,75.9954424288,,,,,,,,55.9063106837,-6.5441231299,,,,,,,,,,,,,,519.5835233757,-3.7779231882,,,,,,-0.1626556838,,,,,-0.7764582365,-36.3719154846,42.6629296199,,,-1.4140785389,-5.086542834,,,,,,,,,700.3796706987,-98.6599358887,,128.9729031203,,,-134.7887127284,18.1551153976,,,,17439.6207116815,,,36.9441727414,24.4094704959,-12.774192193,17.8817833563,,,,14.3384013916,,,,,24.9344675425,,-0.9218821651,33.6518256528,115.6378543392,,,,,,,,,,26.9078237984,,,,,,,,0.0,,,-47.9978236692,-7.1898192758,,30.9031695301,,14.7046694903,-27.0303010193,14.5108008079,16.2268055362,30.1268349622,11.1436072532,14.5108008079,17.9883699963,12.9875669639,-11.8949188509,33.556227326,87.1294470425,14.6042364334,,,,,,25.9052755031,,,,,0
39,600600.SH,600600,青岛啤酒,10002658,通用,2013-06-30 00:00:00,中报,2013中报,058001001,2013-08-30 00:00:00,2013-08-30 00:00:00,CNY,,3354134012.0,274759256.0,,464551838,,,,,,,,,0.0,,,,1442446896.0,,,4090156148.0,863852761.0,,,,22966049.0,,0.0,,0.0,,,,714063908.0,185179737.0,,,,,,540393118.0,30000000.0,0.0,,,,,,7768283149.0,11811312,,,,,,1079925496.0,,,,,2512510808.0,1260776.0,79073482.0,,,2001567101.0,7069327.0,,,0.0,,,,,,1321484608.0,6165411.0,,9267864.0,10000000.0,,-104367385.0,10043214035.0,,0.0,,313315241.0,0.0,,3462014771.0,349522112.0,107880759.0,74762856.0,,,,157405484.0,,,,,296088864,,1121192201.0,4663722860.0,209535819.0,0.0,,,,,,,,,114222475.0,,,,,,,,1350982795.0,,,119959104.0,205052313,,1030679784.0,,927657567.0,676733776.0,27578898605,12984540508,11272631268,13346230779.0,27578898605,14232667826.0,14594358097.0,2960036558,5205376754.0,318609301.0,13450598164.0,,,,,,7058835605.0,,,,34.2109524774,96.6943814688,,-16.72146473,,,,,,,,,,,,,5.6409969853,,,1.7973704623,23.2410277416,,,,54.4551395736,,,,,,,,57.990877693,-6.3439756696,,,,,,53.8461537148,,,,,,,,11.0895394152,0.0683716317,,,,,,-0.1626556838,,,,,6.9556833342,-17.7468148139,27.5297904504,,,-6.0731853232,-5.0002318108,,,,,,,,,737.1697883412,-98.6486272691,,55.5433001778,,,-145.5856580825,14.8984143247,,,,20882.5096887869,,,35.1161360873,76.3852012318,70.966770826,27.8653258081,,,,37.7843685158,,,,,-33.5783642836,,6.685952986,23.0020521931,31.7222152,,,,,,,,,,99.9959711018,,,,,,,,0.0,,,-27.6562792687,-35.2525422184,,31.1458105418,,14.7046694903,-19.2356381136,12.8577537767,13.2781775144,24.4827578354,11.2808422292,12.8577537767,14.3776020467,12.4863192517,-12.6318217189,25.6011691102,44.1162745192,14.3336484991,,,,,,26.6883143756,,,,,0
40,600600.SH,600600,青岛啤酒,10002658,通用,2013-03-31 00:00:00,一季报,2013一季报,058001001,2013-04-27 00:00:00,2013-04-27 00:00:00,CNY,,2259869200.0,202787436.0,,698923472,,,,,,,,,,,,,1419262528.0,,,3965939535.0,778499029.0,,,,19826974.0,,,,,,,,548055195.0,172316187.0,,,,,,1046492.0,,,,,,,,8419134424.0,10996015,,,,,,1081684918.0,,,,,2515339337.0,5120416.0,94558052.0,,,2166029126.0,7161127.0,,,,,,,,,167083054.0,450240174.0,,8366194.0,,,337344332.0,8391102449.0,,,,2717126.0,,,2344657548.0,307540660.0,84788348.0,104753224.0,,,,175787838.0,,,,,259864160,,1384497430.0,3671343730.0,131702186.0,,,,,,,,,,130056963.0,,,,,,,,1350982795.0,,,142271316.0,189648977,,837271628.0,,927657567.0,579567422.0,25192960727,11396777274,8282919150,13294076281.0,25192960727,11898884446.0,13796183453.0,3615965296,3677510638.0,226260238.0,12956731949.0,,,,,,6692325078.0,,,,20.7375750031,78.7800814801,,15.9069008331,,,,,,,,,,,,,5.6409970073,,,-1.2941801078,18.9084289445,,,,15.4795444787,,,,,,,,36.5364043324,-15.3845568744,,,,,,-46.8118640183,,,,,,,,114.9228704321,15.6406486039,,,,,,0.0,,,,,6.9698528992,-12.091455915,165.2349406997,,,-5.3300207177,,,,,,,,,,8.5331844539,-0.8935736067,,26.5295794978,,,53.3935195321,20.7178192023,,,,80.5623688791,,,21.7342305298,64.7134969546,56.0722711712,42.941358799,,,,57.0878392759,,,,,-25.4184871856,,35.8726337126,14.2512174362,-7.0089705905,,,,,,,,,,-50.6019627158,,,,,,,,0.0,,,-16.9721419106,-10.4011252942,,16.9971125914,,14.7046694903,-4.8605357626,13.1661005694,14.2171722862,14.280136357,12.8436496226,13.1661005694,13.5285467527,12.3123098978,11.8436223986,14.1662854895,27.6290380903,12.072286929,,,,,,24.7120349331,,,,,0
