date,etf1_position,etf2_position,total_position,cash,calculate_returns_etf1,calculate_returns_etf2
2019-04-29,0,2114833,2114833,0.36200000009127076,-0.044417026526835324,-0.015544041450777217
2019-04-30,0,0,0,1209684.838,-0.028160200250312985,0.0034782608695652206
2019-05-06,0,0,0,1209684.838,-0.08483290488431884,-0.02116402116402099
2019-05-07,0,0,0,1209684.838,-0.08290816326530619,-0.031413612565444865
2019-05-08,0,0,0,1209684.838,-0.08804627249357327,-0.03684210526315774
2019-05-09,0,0,0,1209684.838,-0.1323891625615764,-0.07350427350427338
2019-05-10,0,0,0,1209684.838,-0.13518299881936238,-0.06375838926174483
2019-05-13,0,0,0,1209684.838,-0.1432818073721759,-0.07214765100671129
2019-05-14,0,0,0,1209684.838,-0.158235294117647,-0.08789386401326689
2019-05-15,0,0,0,1209684.838,-0.14050558495002946,-0.08986928104575154
2019-05-16,0,0,0,1209684.838,-0.11831831831831835,-0.08333333333333323
2019-05-17,0,0,0,1209684.838,-0.1505698860227955,-0.10440456769983678
2019-05-20,0,0,0,1209684.838,-0.14933494558645702,-0.11850649350649343
2019-05-21,0,0,0,1209684.838,-0.1167387276096356,-0.09539473684210517
2019-05-22,0,0,0,1209684.838,-0.12130541871921185,-0.09421487603305775
2019-05-23,0,0,0,1209684.838,-0.12781954887218056,-0.10413223140495859
2019-05-24,0,0,0,1209684.838,-0.15039901780233278,-0.10983606557377042
2019-05-27,0,0,0,1209684.838,-0.13032886723507917,-0.10114192495921688
2019-05-28,0,0,0,1209684.838,-0.12093308778391655,-0.09390444810543648
2019-05-29,0,0,0,1209684.838,-0.12948328267477208,-0.09983633387888698
2019-05-30,0,0,0,1209684.838,-0.12438423645320207,-0.07382550335570458
2019-05-31,0,0,0,1209684.838,-0.11490683229813667,-0.06440677966101682
2019-06-03,0,0,0,1209684.838,-0.14277035236938024,-0.06913996627318707
2019-06-04,0,0,0,1209684.838,-0.12390488110137682,-0.05199306759098773
2019-06-05,0,0,0,1209684.838,-0.12334801762114535,-0.03508771929824545
2019-06-06,0,0,0,1209684.838,-0.12007746933505484,-0.040350877192982304
2019-06-10,0,0,0,1209684.838,-0.11397295556986481,-0.045060658578856
2019-06-11,0,0,0,1209684.838,0.00421348314606742,0.012612612612612623
2019-06-12,0,0,0,1209684.838,-0.018080667593880405,0.007207207207207213
2019-06-13,0,0,0,1209684.838,0.002114164904862503,0.012750455373406203
2019-06-14,0,0,0,1209684.838,-0.008516678495386806,0.018450184501845032
2019-06-17,0,0,0,1209684.838,-0.051194539249146874,-0.010752688172043019
2019-06-18,0,0,0,1209684.838,-0.028452463566967484,0.0
2019-06-19,0,0,0,1209684.838,-0.00978336827393432,0.014545454545454558
2019-06-20,0,0,0,1209684.838,-0.013679890560875525,0.017953321364452237
2019-06-21,0,0,0,1209684.838,0.0034059945504087983,0.012477718360071114
2019-06-24,0,0,0,1209684.838,0.031073446327683645,0.03460837887067378
2019-06-25,0,2129726,2129726,4259.9220000000205,0.024875621890547206,0.03683241252302008
2019-06-26,0,2137292,2137292,0.26400000002104207,0.012587412587412599,0.021818181818181837
2019-06-27,0,2137292,2137292,0.26400000002104207,0.02943237561317452,0.0310218978102188
2019-06-28,0,2137292,2137292,0.26400000002104207,0.0466954022988507,0.03874538745387437
2019-07-01,0,0,0,1203295.66,0.09176300578034682,0.05709023941068124
2019-07-02,796357,0,796357,3982.0179999999236,0.05812324929971986,0.04900181488203251
2019-07-03,798992,0,798992,13.707999999923686,0.03910614525139668,0.04909090909090893
2019-07-04,0,0,0,1189712.796,0.030726256983240254,0.04727272727272711
2019-07-05,0,2065473,2065473,0.348000000230968,0.04922644163150497,0.048913043478260705
2019-07-08,801547,0,801547,1141.8060000000987,0.017543859649122744,0.027173913043478083
2019-07-09,0,2051825,2051825,0.1810000000987202,0.03614457831325296,0.027173913043478083
2019-07-10,0,0,0,1161333.131,0.040000000000000036,0.029250457038391044
2019-07-11,0,0,0,1161333.131,0.046661880832735064,0.023636363636363452
2019-07-12,796524,0,796524,1.1389999999664724,0.07483492296404996,0.03656307129798886
2019-07-15,796524,0,796524,1.1389999999664724,0.08212209302325597,0.030852994555353726
2019-07-16,796524,0,796524,1.1389999999664724,0.04125874125874138,0.010676156583629704
2019-07-17,796524,0,796524,1.1389999999664724,0.05665722379603405,0.019677996422182285
2019-07-18,796524,0,796524,1.1389999999664724,0.03375527426160341,0.016187050359712043
2019-07-19,796524,0,796524,1.1389999999664724,0.06370794559770936,0.03442028985507229
2019-07-22,796524,0,796524,1.1389999999664724,0.05107913669064761,0.028985507246376635
2019-07-23,796524,0,796524,1.1389999999664724,0.05785714285714299,0.028933092224231287
2019-07-24,796524,0,796524,1.1389999999664724,0.05716302046577273,0.025089605734766846
2019-07-25,796524,0,796524,1.1389999999664724,0.044382801664355105,0.01234567901234569
2019-07-26,796524,0,796524,1.1389999999664724,0.022403258655804423,0.01584507042253523
2019-07-29,796524,0,796524,1.1389999999664724,0.03356164383561639,0.014084507042253535
2019-07-30,796524,0,796524,1.1389999999664724,0.05547850208044388,0.02841918294849026
2019-07-31,796524,0,796524,1.1389999999664724,0.04419889502762435,0.021352313167259607
2019-08-01,796524,0,796524,1.1389999999664724,0.03199455411844788,0.007079646017699122
2019-08-02,796524,0,796524,1.1389999999664724,0.03019903912148237,-0.001776198934280444
2019-08-05,796524,0,796524,1.1389999999664724,-0.025148908007941638,-0.03658536585365838
2019-08-06,796524,0,796524,1.1389999999664724,-0.03970880211780267,-0.057093425605536194
2019-08-07,796524,0,796524,1.1389999999664724,-0.027553763440860166,-0.05719237435008652
2019-08-08,796524,0,796524,1.1389999999664724,-0.005420054200542011,-0.04513888888888874
2019-08-09,796524,0,796524,1.1389999999664724,-0.0281501340482574,-0.0569948186528496
2019-08-12,796524,0,796524,1.1389999999664724,0.024827586206896575,-0.028218694885361384
2019-08-13,796524,0,796524,1.1389999999664724,0.00547195622435021,-0.031746031746031585
2019-08-14,796524,0,796524,1.1389999999664724,0.014423076923077012,-0.02309058614564814
2019-08-15,0,0,0,1162129.655,0.02743484224965709,-0.021314387211367497
2019-08-16,0,0,0,1162129.655,0.032081911262798586,-0.028218694885361384
2019-08-19,0,0,0,1162129.655,0.05305574210879782,-0.01584507042253503
2019-08-20,741154,0,741154,2223.6450000000186,0.042981867024848776,-0.01408450704225334
2019-08-21,742585,0,742585,5.5950000000184446,0.0382037533512064,-0.019298245614034912
2019-08-22,742588,0,742588,0.9360000000184447,0.0571428571428572,-0.010619469026548487
2019-08-23,742588,0,742588,0.9360000000184447,0.04643337819650064,-0.017513134851138177
2019-08-26,742588,0,742588,0.9360000000184447,0.05407255304585897,-0.021126760563380108
2019-08-27,742588,0,742588,0.9360000000184447,0.058068872383524546,-0.008787346221441132
2019-08-28,742588,0,742588,0.9360000000184447,0.0447263017356475,-0.01573426573426575
2019-08-29,742588,0,742588,0.9360000000184447,0.03452855245683934,-0.027874564459930147
2019-08-30,742588,0,742588,0.9360000000184447,0.02855245683930938,-0.03466204506065842
2019-09-02,742588,0,742588,0.9360000000184447,0.055003313452617754,-0.026041666666666498
2019-09-03,742588,0,742588,0.9360000000184447,0.04796320630749011,-0.03281519861830726
2019-09-04,742588,0,742588,0.9360000000184447,0.0628306878306878,-0.017421602787456462
2019-09-05,742588,0,742588,0.9360000000184447,0.07321899736147756,0.0017574692442882266
2019-09-06,742588,0,742588,0.9360000000184447,0.08660892738174558,0.016014234875444656
2019-09-09,742588,0,742588,0.9360000000184447,0.1337406653088933,0.037974683544303625
2019-09-10,742588,0,742588,0.9360000000184447,0.14472777394900066,0.04954128440366956
2019-09-11,742588,0,742588,0.9360000000184447,0.13199723565998606,0.051470588235293956
2019-09-12,742588,0,742588,0.9360000000184447,0.12125340599455037,0.04727272727272711
2019-09-16,742588,0,742588,0.9360000000184447,0.1379310344827586,0.056776556776556616
2019-09-17,742588,0,742588,0.9360000000184447,0.08882907133243614,0.03448275862068948
2019-09-18,742588,0,742588,0.9360000000184447,0.10000000000000002,0.040072859744990724
2019-09-19,742588,0,742588,0.9360000000184447,0.11171293161814476,0.03999999999999983
2019-09-20,742588,0,742588,0.9360000000184447,0.09345794392523359,0.03992740471869312
2019-09-23,742588,0,742588,0.9360000000184447,0.0714285714285715,0.029038112522685847
2019-09-24,742588,0,742588,0.9360000000184447,0.038903061224489756,0.019677996422182285
2019-09-25,742588,0,742588,0.9360000000184447,0.03734707018673539,0.00714285714285695
2019-09-26,742588,0,742588,0.9360000000184447,0.0077469335054874185,0.008944543828264567
2019-09-27,0,2055285,2055285,8963.7919999999,0.021235521235521183,0.007155635062611614
2019-09-30,734775,0,734775,11747.296999999788,0.009646302250803939,-0.0017825311942959016
2019-10-08,734775,0,734775,11747.296999999788,0.010389610389610398,0.014388489208632905
2019-10-09,0,0,0,1149913.7719999999,-0.003828972559029997,0.0070921985815602905
2019-10-10,0,0,0,1149913.7719999999,0.024920127795527252,0.015985790408525772
2019-10-11,0,0,0,1149913.7719999999,0.030808729139923004,0.030465949820788357
2019-10-14,0,0,0,1149913.7719999999,0.0438992898644287,0.04667863554757614
2019-10-15,0,0,0,1149913.7719999999,0.0031407035175878726,0.03208556149732603
2019-10-16,0,0,0,1149913.7719999999,-0.0018808777429466406,0.03392857142857126
2019-10-17,0,0,0,1149913.7719999999,-0.0074673304293715066,0.023049645390070945
2019-10-18,0,0,0,1149913.7719999999,-0.023355869698832226,0.0
2019-10-21,0,0,0,1149913.7719999999,-0.028203556100551835,0.0017513134851138371
2019-10-22,0,0,0,1149913.7719999999,-0.038323353293413076,0.0
2019-10-23,0,0,0,1149913.7719999999,-0.0433473810957255,-0.00174825174825175
2019-10-24,0,0,0,1149913.7719999999,-0.02747252747252743,0.0
2019-10-25,0,0,0,1149913.7719999999,-0.018226002430133538,-0.0034722222222222255
2019-10-28,0,0,0,1149913.7719999999,-0.0024242424242424264,-0.0017331022530329306
2019-10-29,0,0,0,1149913.7719999999,0.003708281829419039,0.005263157894736847
2019-10-30,0,0,0,1149913.7719999999,0.0012368583797155237,0.0
2019-10-31,0,0,0,1149913.7719999999,-0.020706455542021808,-0.0104895104895105
2019-11-01,0,2031649,2031649,2032.0870000000577,-0.007936507936507877,-0.001745200698080281
2019-11-04,0,2031649,2031649,2032.0870000000577,0.008641975308641846,0.014109347442680789
2019-11-05,0,2035183,2035183,0.037000000057787474,0.012277470841006763,0.017543859649122823
2019-11-06,0,2035183,2035183,0.037000000057787474,0.016759776536312797,0.02127659574468087
2019-11-07,0,2035183,2035183,0.037000000057787474,0.057655349135169814,0.02659574468085109
2019-11-08,0,0,0,1178370.994,0.03654694391934471,0.021314387211367695
2019-11-11,716334,0,716334,2866.899999999907,0.02547770700636945,0.010714285714285525
2019-11-12,718114,0,718114,1.0999999999066858,0.03534704370179945,0.0035460992907801452
2019-11-13,718114,0,718114,1.0999999999066858,0.03779628443305584,-0.007042253521126768
2019-11-14,718114,0,718114,1.0999999999066858,0.016209476309226808,-0.01573426573426575
2019-11-15,718114,0,718114,1.0999999999066858,0.004981320049813205,-0.02260869565217374
2019-11-18,718114,0,718114,1.0999999999066858,0.0024737167594310475,-0.02572898799313896
2019-11-19,718114,0,718114,1.0999999999066858,0.04320601127113335,-0.006908462867012096
2019-11-20,718114,0,718114,1.0999999999066858,0.039572864321608,-0.012089810017271168
2019-11-21,718114,0,718114,1.0999999999066858,0.03448275862068962,-0.012131715771230515
2019-11-22,718114,0,718114,1.0999999999066858,0.01573316551290128,0.0
2019-11-25,718114,0,718114,1.0999999999066858,0.008832807570977926,0.0104895104895105
2019-11-26,0,1986618,1986618,2872.6380000000354,0.0012453300124533012,0.006968641114982585
2019-11-27,0,1991587,1991587,10.494000000035612,0.013845185651353065,0.008756567425569186
2019-11-28,712082,0,712082,2136.749999999767,0.011299435028248598,0.0034965034965035
2019-11-29,0,0,0,1147164.606,-0.00990099009900991,-0.0017421602787456463
2019-12-02,0,0,0,1147164.606,-0.024301336573511433,-0.0034722222222222255
2019-12-03,0,0,0,1147164.606,-0.006773399014778399,0.003490401396160562
2019-12-04,0,0,0,1147164.606,-0.004323656578134587,0.005253940455341511
2019-12-05,0,0,0,1147164.606,0.024875621890547147,0.017667844522968216
2019-12-06,0,0,0,1147164.606,0.022769230769230722,0.00874125874125875
2019-12-09,0,0,0,1147164.606,0.013463892288861702,0.010434782608695662
2019-12-10,0,0,0,1147164.606,0.01273499090357787,0.0
2019-12-11,686924,0,686924,2062.2979999999516,0.009157509157509234,0.006944444444444451
2019-12-12,688171,0,688171,3.5009999999515458,0.0036341611144760783,0.005181347150259073
2019-12-13,0,1959283,1959283,8946.36499999999,0.029179331306990908,0.019130434782608716
2019-12-16,0,0,0,1155126.92,0.06521739130434781,0.040636042402826894
2019-12-17,673543,0,673543,0.6749999998137355,0.07883302296710118,0.049469964664311
2019-12-18,673543,0,673543,0.6749999998137355,0.0648148148148148,0.05141843971631211
2019-12-19,673543,0,673543,0.6749999998137355,0.05766871165644177,0.055062166962699874
2019-12-20,673543,0,673543,0.6749999998137355,0.05824039653035926,0.056939501779359275
2019-12-23,673543,0,673543,0.6749999998137355,0.03084515731030231,0.03521126760563384
2019-12-24,0,1914100,1914100,3367.9429999997374,0.022809123649459806,0.024347826086956546
2019-12-25,0,1919818,1919818,5.758999999737625,0.03806646525679755,0.027972027972028
2019-12-26,657077,0,657077,3234.428999999771,0.04606060606060611,0.03859649122807021
2019-12-27,657077,0,657077,3234.428999999771,0.05204460966542741,0.04210526315789478
2019-12-30,658981,0,658981,7.148999999770695,0.08005003126954353,0.04325259515570938
2019-12-31,658985,0,658985,0.26899999977069466,0.07587064676616907,0.04844290657439451
2020-01-02,658985,0,658985,0.26899999977069466,0.09559279950341398,0.06597222222222228
2020-01-03,658985,0,658985,0.26899999977069466,0.09497206703910616,0.06620209059233456
2020-01-06,658985,0,658985,0.26899999977069466,0.11749999999999997,0.06631762652705067
2020-01-07,658985,0,658985,0.26899999977069466,0.1344956413449564,0.0679442508710802
2020-01-08,658985,0,658985,0.26899999977069466,0.11097334159950406,0.052173913043478314
2020-01-09,658985,0,658985,0.26899999977069466,0.14081885856079396,0.06445993031358892
2020-01-10,658985,0,658985,0.26899999977069466,0.11104368932038838,0.05729166666666672
2020-01-13,658985,0,658985,0.26899999977069466,0.1203369434416367,0.05892547660311964
2020-01-14,658985,0,658985,0.26899999977069466,0.11714975845410638,0.05335628227194497
2020-01-15,658985,0,658985,0.26899999977069466,0.10598802395209585,0.048275862068965565
2020-01-16,658985,0,658985,0.26899999977069466,0.12280701754385968,0.04137931034482763
2020-01-17,658985,0,658985,0.26899999977069466,0.12130356065178037,0.036082474226804155
2020-01-20,658985,0,658985,0.26899999977069466,0.12522150029533372,0.02901023890784986
2020-01-21,658985,0,658985,0.26899999977069466,0.103206997084548,0.006791171477079802
2020-01-22,658985,0,658985,0.26899999977069466,0.10356731875719213,0.0
2020-01-23,658985,0,658985,0.26899999977069466,0.07420289855072457,-0.025295109612141677
2020-02-03,658985,0,658985,0.26899999977069466,-0.00928074245939676,-0.11784511784511777
2020-02-04,658985,0,658985,0.26899999977069466,0.06323185011709608,-0.08585858585858575
2020-02-05,658985,0,658985,0.26899999977069466,0.11968880909634946,-0.06972789115646247
2020-02-06,658985,0,658985,0.26899999977069466,0.13262910798122066,-0.061120543293718035
2020-02-07,658985,0,658985,0.26899999977069466,0.12922002328288706,-0.06462585034013593
2020-02-10,658985,0,658985,0.26899999977069466,0.13615295480880654,-0.0574324324324323
2020-02-11,658985,0,658985,0.26899999977069466,0.1466431095406361,-0.05555555555555542
2020-02-12,658985,0,658985,0.26899999977069466,0.16155182397220594,-0.06467661691542295
2020-02-13,658985,0,658985,0.26899999977069466,0.14913294797687862,-0.07260726072607249
2020-02-14,658985,0,658985,0.26899999977069466,0.12577903682719557,-0.0798045602605864
2020-02-17,658985,0,658985,0.26899999977069466,0.1740362811791384,-0.05882352941176476
2020-02-18,658985,0,658985,0.26899999977069466,0.16890380313199094,-0.06219312602291331
2020-02-19,658985,0,658985,0.26899999977069466,0.12733260153677264,-0.06688417618270806
2020-02-20,658985,0,658985,0.26899999977069466,0.17466517857142855,-0.04297520661157029
2020-02-21,658985,0,658985,0.26899999977069466,0.16639477977161504,-0.05237315875613753
2020-02-24,658985,0,658985,0.26899999977069466,0.18951392681594756,-0.06075533661740564
2020-02-25,658985,0,658985,0.26899999977069466,0.1788399570354456,-0.0720130932896891
2020-02-26,658985,0,658985,0.26899999977069466,0.1362162162162161,-0.06862745098039222
2020-02-27,658985,0,658985,0.26899999977069466,0.14293448835950204,-0.055921052631578996
2020-02-28,658985,0,658985,0.26899999977069466,0.07489224137931035,-0.07284768211920518
2020-03-02,658985,0,658985,0.26899999977069466,0.10548977395048424,-0.038142620232172506
2020-03-03,658985,0,658985,0.26899999977069466,0.09816272965879268,-0.038142620232172506
2020-03-04,658985,0,658985,0.26899999977069466,0.10359408033826648,-0.008431703204047226
2020-03-05,658985,0,658985,0.26899999977069466,0.1058394160583942,0.0016835016835016852
2020-03-06,658985,0,658985,0.26899999977069466,0.13923367512142484,0.013840830449827002
2020-03-09,658985,0,658985,0.26899999977069466,0.17857142857142855,0.08969465648854948
2020-03-10,658985,0,658985,0.26899999977069466,0.1360132158590309,0.0644567219152853
2020-03-11,658985,0,658985,0.26899999977069466,0.08177445216461786,0.047531992687385574
2020-03-12,658985,0,658985,0.26899999977069466,0.021243523316062253,0.021699819168173415
2020-03-13,0,0,0,1248776.8439999998,0.006185567010309284,0.009090909090909097
2020-03-16,0,2250048,2250048,0.2039999996777624,-0.06578276389597144,-0.030465949820788554
2020-03-17,0,0,0,1230776.4599999997,-0.05392912172573189,-0.03565062388591803
2020-03-18,0,0,0,1230776.4599999997,-0.0937188434695911,-0.05673758865248213
2020-03-19,0,0,0,1230776.4599999997,-0.08199195171026159,-0.07117437722419935
2020-03-20,0,0,0,1230776.4599999997,-0.07045797684952196,-0.05663716814159278
2020-03-23,0,0,0,1230776.4599999997,-0.14968614196040572,-0.10243055555555546
2020-03-24,0,0,0,1230776.4599999997,-0.13588516746411475,-0.07504363001745189
2020-03-25,0,0,0,1230776.4599999997,-0.0944498539435247,-0.0524475524475523
2020-03-26,0,0,0,1230776.4599999997,-0.11971496437054632,-0.07081174438687379
2020-03-27,0,0,0,1230776.4599999997,-0.14685314685314682,-0.0639032815198617
2020-03-30,0,0,0,1230776.4599999997,-0.17768595041322316,-0.0594405594405593
2020-03-31,0,0,0,1230776.4599999997,-0.18223234624145784,-0.054673721340387865
2020-04-01,0,0,0,1230776.4599999997,-0.14747859181731676,-0.06491228070175425
2020-04-02,0,0,0,1230776.4599999997,-0.1264803410705827,-0.06097560975609743
2020-04-03,0,0,0,1230776.4599999997,-0.08070175438596493,-0.041071428571428606
2020-04-07,0,0,0,1230776.4599999997,-0.07789678675754622,-0.06034482758620676
2020-04-08,0,0,0,1230776.4599999997,-0.09655831739961768,-0.06206896551724125
2020-04-09,0,0,0,1230776.4599999997,-0.0799808429118774,-0.07312925170068016
2020-04-10,0,0,0,1230776.4599999997,-0.11504007543611504,-0.08739495798319317
2020-04-13,0,0,0,1230776.4599999997,-0.1222169587873047,-0.07337883959044357
2020-04-14,0,0,0,1230776.4599999997,-0.05166418281172373,-0.0420315236427319
2020-04-15,0,0,0,1230776.4599999997,-0.07949587978671843,-0.05882352941176457
2020-04-16,0,0,0,1230776.4599999997,-0.0454545454545455,-0.05235602094240823
2020-04-17,0,0,0,1230776.4599999997,-0.014205986808726546,-0.033628318584070636
2020-04-20,0,0,0,1230776.4599999997,0.008709016393442688,-0.012612612612612623
2020-04-21,625076,0,625076,5627.499999999767,0.0638646288209607,0.0036968576709796703
2020-04-22,627963,0,627963,49.81599999976697,0.06786102062975027,0.0036968576709796703
2020-04-23,627988,0,627988,0.5659999997669729,0.07315731573157316,0.020676691729323324
2020-04-24,627988,0,627988,0.5659999997669729,0.05753424657534246,0.032567049808429144
2020-04-27,627988,0,627988,0.5659999997669729,0.0498105035192204,0.02063789868667919
2020-04-28,627988,0,627988,0.5659999997669729,0.10789324247586608,0.05222437137330759
2020-04-29,627988,0,627988,0.5659999997669729,0.08084163898117382,0.04528301886792457
2020-04-30,627988,0,627988,0.5659999997669729,0.07150537634408602,0.03136531365313656
2020-05-06,627988,0,627988,0.5659999997669729,0.09498111171073931,0.03717472118959111
2020-05-07,627988,0,627988,0.5659999997669729,0.10655737704918024,0.029520295202952053
2020-05-08,627988,0,627988,0.5659999997669729,0.14014517029592402,0.04275092936802977
2020-05-11,627988,0,627988,0.5659999997669729,0.12757660167130924,0.054104477611940135
2020-05-12,627988,0,627988,0.5659999997669729,0.14006696428571436,0.052532833020637944
2020-05-13,627988,0,627988,0.5659999997669729,0.11605206073752697,0.042671614100185565
2020-05-14,627988,0,627988,0.5659999997669729,0.11014176663031622,0.03538175046554938
2020-05-15,627988,0,627988,0.5659999997669729,0.07814149947201685,0.016513761467889923
2020-05-18,627988,0,627988,0.5659999997669729,0.07883597883597897,0.02389705882352943
2020-05-19,627988,0,627988,0.5659999997669729,0.07287870900572613,0.02385321100917433
2020-05-20,627988,0,627988,0.5659999997669729,0.08737346830047944,0.023941068139963186
2020-05-21,627988,0,627988,0.5659999997669729,0.09012412304371292,0.023941068139963186
2020-05-22,627988,0,627988,0.5659999997669729,0.033001571503404895,-0.001828153564899453
2020-05-25,627988,0,627988,0.5659999997669729,0.04002106371774622,0.007352941176470594
2020-05-26,627988,0,627988,0.5659999997669729,0.054865424430641754,0.0128913443830571
2020-05-27,627988,0,627988,0.5659999997669729,0.027792074112197657,0.009157509157509165
2020-05-28,627988,0,627988,0.5659999997669729,0.006602336211274708,0.009124087591240884
2020-05-29,0,2250764,2250764,3090.2660000000615,0.02924576706003064,0.01657458563535913
2020-06-01,0,0,0,1254515.05,0.05846466700559215,0.03314917127071826
2020-06-02,0,0,0,1254515.05,0.05945668887749877,0.03683241252302008
2020-06-03,0,0,0,1254515.05,0.06735751295336793,0.044526901669758645
2020-06-04,0,0,0,1254515.05,0.06910778751933981,0.038602941176470416
2020-06-05,605168,0,605168,2422.4580000001006,0.06970784213223993,0.03492647058823512
2020-06-08,605168,0,605168,2422.4580000001006,0.061987704918032786,0.021660649819494403
2020-06-09,605168,0,605168,2422.4580000001006,0.05469141996989451,0.017889087656529332
2020-06-10,606320,0,606320,0.9540000001006774,0.04583538689009363,0.019713261648745338
2020-06-11,606320,0,606320,0.9540000001006774,0.04641975308641991,0.008960573476702318
2020-06-12,606320,0,606320,0.9540000001006774,0.04848188050930471,0.005347593582887507
2020-06-15,606320,0,606320,0.9540000001006774,0.057806324110671936,-0.010619469026548487
2020-06-16,606320,0,606320,0.9540000001006774,0.06852667645619172,0.007130124777183409
2020-06-17,606320,0,606320,0.9540000001006774,0.06316812439261436,0.010676156583629704
2020-06-18,606320,0,606320,0.9540000001006774,0.07760314341846754,0.025179856115107733
2020-06-19,606320,0,606320,0.9540000001006774,0.0959843290891284,0.0324909747292417
2020-06-22,606320,0,606320,0.9540000001006774,0.1098577734183422,0.01974865350089748
2020-06-23,606320,0,606320,0.9540000001006774,0.11935953420669577,0.014336917562723827
2020-06-24,606320,0,606320,0.9540000001006774,0.130328270455659,0.023381294964028597
2020-06-29,606320,0,606320,0.9540000001006774,0.1361386138613861,0.017985611510791182
2020-06-30,606320,0,606320,0.9540000001006774,0.19624746450304262,0.045787545787545625
2020-07-01,606320,0,606320,0.9540000001006774,0.18582278481012657,0.07116788321167869
2020-07-02,606320,0,606320,0.9540000001006774,0.15309126594700703,0.09636363636363623
2020-07-03,606320,0,606320,0.9540000001006774,0.19178768152228332,0.11070780399274036
2020-07-06,606320,0,606320,0.9540000001006774,0.23612512613521705,0.17902350813743212
2020-07-07,606320,0,606320,0.9540000001006774,0.24775672981056848,0.17934782608695646
2020-07-08,606320,0,606320,0.9540000001006774,0.23631123919308358,0.16221033868092685
2020-07-09,606320,0,606320,0.9540000001006774,0.29366231253023695,0.1687388987566609
2020-07-10,606320,0,606320,0.9540000001006774,0.30339805825242716,0.14209591474245128
2020-07-13,606320,0,606320,0.9540000001006774,0.35166425470332857,0.16814159292035416
2020-07-14,606320,0,606320,0.9540000001006774,0.32582654528030647,0.16518650088809964
2020-07-15,606320,0,606320,0.9540000001006774,0.3130728412928124,0.1466431095406362
2020-07-16,606320,0,606320,0.9540000001006774,0.21693625118934348,0.1265377855887523
2020-07-17,606320,0,606320,0.9540000001006774,0.21724787935909534,0.12126537785588765
2020-07-20,606320,0,606320,0.9540000001006774,0.23218499292118921,0.17939609236234477
2020-07-21,606320,0,606320,0.9540000001006774,0.23446987389070517,0.1755319148936172
2020-07-22,606320,0,606320,0.9540000001006774,0.2508173750583839,0.18604651162790692
2020-07-23,606320,0,606320,0.9540000001006774,0.23957856161246,0.1628318584070798
2020-07-24,606320,0,606320,0.9540000001006774,0.15950639853747703,0.12147887323943674
2020-07-27,606320,0,606320,0.9540000001006774,0.15770282588878765,0.11052631578947379
2020-07-28,606320,0,606320,0.9540000001006774,0.14968722073279714,0.11363636363636374
2020-07-29,606320,0,606320,0.9540000001006774,0.18426866990720295,0.13556338028169027
2020-07-30,606320,0,606320,0.9540000001006774,0.1495448634590378,0.15017667844522983
2020-07-31,0,2469987,2469987,3637.9769999999553,0.1738188123103599,0.15289982425307572
2020-08-03,0,0,0,1623949.449,0.2087145969498911,0.1890459363957599
2020-08-04,585417,0,585417,1173.5250000001397,0.16066129715981348,0.18213660245183905
2020-08-05,0,2376363,2376363,13052.895000000019,0.1797608881298035,0.14310051107325397
2020-08-06,0,0,0,1605216.1050000002,0.15702127659574458,0.10945273631840806
2020-08-07,590370,0,590370,10626.735000000102,0.1163865546218488,0.09640522875817002
2020-08-10,594369,0,594369,65.37600000010207,0.07795918367346931,0.038343558282208624
2020-08-11,594393,0,594393,1.944000000102072,0.03875349580503395,0.03533026113671278
2020-08-12,594393,0,594393,1.944000000102072,-0.010101010101010024,0.02760736196319021
2020-08-13,0,0,0,1521648.024,-0.05198204936424824,0.027355623100303976
2020-08-14,0,0,0,1521648.024,-0.03947858472998133,0.057542768273717
2020-08-17,0,0,0,1521648.024,-0.06959314775160594,0.05909090909090897
2020-08-18,0,0,0,1521648.024,-0.05854716299241053,0.06554878048780477
2020-08-19,0,0,0,1521648.024,-0.07274063188831739,0.07241910631741129
2020-08-20,0,0,0,1521648.024,-0.02150117279124305,0.07332293291731658
2020-08-21,0,0,0,1521648.024,-0.013937282229965169,0.07680250783699066
2020-08-24,0,0,0,1521648.024,-0.004978935273841571,0.042168674698795046
2020-08-25,0,0,0,1521648.024,-0.011729095724555315,0.03921568627450967
2020-08-26,0,0,0,1521648.024,-0.047050037341299436,0.024132730015082978
2020-08-27,0,0,0,1521648.024,-0.038063562453806266,0.03196347031963473
2020-08-28,0,0,0,1521648.024,0.05084745762711865,0.08006279434850853
2020-08-31,0,0,0,1521648.024,0.038188976377952745,0.08056872037914699
2020-09-01,0,0,0,1521648.024,0.03303536727555381,0.06750392464678184
2020-09-02,0,0,0,1521648.024,-0.0014925373134328371,0.049612403100775235
2020-09-03,0,0,0,1521648.024,0.00037707390648562963,0.03533026113671278
2020-09-04,0,0,0,1521648.024,-0.025849335302806604,0.021341463414634165
2020-09-07,0,0,0,1521648.024,-0.08111031002162945,-0.016344725111441322
2020-09-08,0,0,0,1521648.024,-0.06355003652300947,-0.013333333333333345
2020-09-09,0,0,0,1521648.024,-0.11690191820484978,-0.02384500745156485
2020-09-10,0,0,0,1521648.024,-0.11621919823464504,-0.023916292974588957
2020-09-11,0,0,0,1521648.024,-0.07828377869777951,-0.026825633383010455
2020-09-14,0,0,0,1521648.024,-0.059447179098826214,-0.035450516986706086
